Date, Open, High, Low, Close, Volume
10/17/23, 368.00, 400.00, 368.00, 400.00, 106719
10/16/23, 363.00, 370.00, 363.00, 368.00, 1312
10/13/23, 357.00, 363.25, 356.75, 363.00, 9971
10/12/23, 355.00, 356.50, 354.50, 356.00, 171
10/11/23, 345.50, 353.75, 345.50, 345.50, 1891
10/10/23, 346.00, 350.50, 346.00, 345.25, 2
10/09/23, 346.50, 347.00, 345.50, 345.25, 57
10/06/23, 352.00, 352.00, 346.50, 345.25, 19
10/05/23, 353.00, 354.75, 345.00, 345.25, 146
10/04/23, 348.00, 349.00, 344.00, 347.00, 9709
10/03/23, 350.00, 350.00, 348.00, 348.25, 4221
10/02/23, 353.75, 353.75, 351.00, 353.50, 5012
09/27/23, 350.00, 355.00, 350.00, 354.50, 186
09/26/23, 355.00, 355.00, 345.00, 345.00, 5015
09/25/23, 355.00, 355.00, 352.50, 354.50, 181
09/22/23, 352.00, 355.00, 349.75, 350.00, 5042
09/21/23, 349.00, 355.00, 349.00, 352.00, 30862
09/20/23, 349.25, 349.25, 349.25, 348.00, 1
09/19/23, 349.00, 349.00, 340.25, 348.00, 6
09/18/23, 342.00, 345.00, 338.00, 348.00, 98
09/15/23, 348.50, 348.50, 341.00, 348.00, 55
09/14/23, 348.00, 350.00, 348.00, 348.00, 2562
09/13/23, 349.75, 350.00, 338.00, 336.25, 27
09/12/23, 335.50, 340.75, 335.50, 336.25, 132
09/11/23, 348.00, 348.00, 345.00, 350.00, 27
09/08/23, 332.25, 350.00, 332.00, 350.00, 14995
09/07/23, 337.75, 340.00, 335.00, 340.00, 585
09/06/23, 340.00, 340.00, 335.50, 340.00, 196
09/05/23, 340.00, 340.00, 338.00, 339.50, 23
09/04/23, 331.50, 345.00, 331.50, 339.50, 1005
09/01/23, 338.00, 338.00, 335.00, 335.00, 794
08/31/23, 335.00, 340.00, 331.00, 338.00, 431
08/29/23, 330.00, 336.00, 325.00, 334.75, 26625
08/28/23, 325.00, 329.00, 316.25, 325.00, 9946
08/25/23, 315.00, 322.00, 315.00, 315.75, 124
08/24/23, 321.00, 321.00, 320.00, 319.00, 51
08/23/23, 319.00, 319.00, 319.00, 319.00, 366
08/22/23, 314.50, 321.75, 310.00, 310.00, 308
08/21/23, 318.25, 318.25, 315.00, 315.00, 219
08/18/23, 324.00, 325.00, 318.00, 319.50, 4
08/17/23, 320.00, 327.00, 319.00, 319.50, 103
08/16/23, 315.00, 325.00, 315.00, 325.00, 4470
08/15/23, 315.00, 320.00, 315.00, 315.00, 5063
08/11/23, 318.00, 320.00, 315.00, 316.50, 213
08/10/23, 318.00, 327.50, 318.00, 320.00, 20047
08/09/23, 315.00, 317.00, 306.75, 316.00, 976
08/08/23, 305.00, 312.00, 305.00, 310.00, 37
08/07/23, 305.00, 310.00, 304.00, 310.00, 2625
08/04/23, 305.00, 308.00, 301.00, 304.25, 1681
08/03/23, 309.50, 309.50, 303.50, 304.00, 2676
08/02/23, 317.00, 317.00, 310.00, 310.00, 326
07/31/23, 313.00, 317.00, 313.00, 316.75, 745
07/28/23, 301.00, 305.50, 301.00, 305.25, 556
07/27/23, 301.75, 303.00, 300.00, 301.00, 1733
07/26/23, 314.00, 314.75, 303.00, 305.25, 162
07/25/23, 324.00, 324.00, 307.00, 319.50, 121
07/24/23, 299.75, 324.50, 299.75, 323.00, 1004359
07/21/23, 295.00, 299.75, 295.00, 298.00, 502899
07/20/23, 294.00, 294.00, 290.00, 290.00, 511439
07/19/23, 276.00, 295.00, 276.00, 291.50, 1659
07/18/23, 285.00, 287.00, 285.00, 287.00, 62
07/17/23, 282.00, 287.50, 275.00, 287.00, 35361
07/14/23, 284.00, 284.00, 280.25, 281.25, 63
07/13/23, 285.00, 285.00, 275.00, 281.25, 26669
07/12/23, 270.00, 280.50, 270.00, 275.00, 142159
07/11/23, 264.50, 270.00, 264.50, 269.75, 1392
07/10/23, 258.25, 262.00, 257.00, 260.75, 1049
07/07/23, 257.00, 260.00, 257.00, 258.00, 13
07/06/23, 258.00, 258.00, 258.00, 258.00, 223
07/05/23, 254.50, 260.00, 250.00, 252.50, 1051
07/04/23, 254.50, 268.00, 254.50, 258.75, 118
06/28/23, 254.00, 265.00, 254.00, 262.00, 42
06/27/23, 262.00, 265.00, 260.00, 262.00, 98306
06/26/23, 262.00, 262.00, 262.00, 260.00, 18
06/23/23, 260.00, 260.00, 260.00, 260.00, 100
06/22/23, 256.00, 256.00, 256.00, 259.75, 20
06/21/23, 258.00, 260.00, 255.25, 259.75, 1556
06/20/23, 255.00, 255.50, 255.00, 260.00, 14
06/19/23, 256.00, 264.00, 255.00, 260.00, 684
06/16/23, 257.00, 257.00, 256.50, 255.25, 49
06/15/23, 258.00, 260.00, 255.00, 255.25, 7205
06/14/23, 252.75, 255.00, 250.00, 250.25, 953559
06/13/23, 252.25, 252.75, 252.25, 252.25, 53
06/12/23, 251.00, 256.75, 251.00, 252.25, 3762
06/09/23, 251.00, 251.00, 251.00, 251.00, 512
06/08/23, 250.50, 250.50, 250.00, 250.25, 26571
06/07/23, 252.00, 252.00, 245.75, 250.00, 25024
06/06/23, 249.50, 250.00, 245.00, 245.75, 166
06/05/23, 231.25, 245.75, 231.25, 245.00, 728
06/02/23, 246.00, 249.00, 245.25, 246.00, 5084
06/01/23, 242.75, 246.00, 242.75, 245.00, 3670
05/31/23, 235.25, 243.00, 235.25, 243.00, 25081
05/29/23, 235.25, 244.00, 235.00, 235.25, 801
05/26/23, 245.00, 245.00, 235.00, 235.00, 870
05/25/23, 250.50, 250.50, 246.00, 250.00, 27502
05/24/23, 250.75, 251.00, 250.75, 251.00, 2500
05/23/23, 251.75, 251.75, 251.50, 251.75, 284
05/22/23, 252.75, 252.75, 250.00, 252.00, 1396
05/19/23, 252.50, 252.75, 250.00, 250.00, 14311
05/18/23, 244.00, 250.00, 244.00, 250.00, 29610
05/17/23, 239.00, 253.75, 239.00, 240.50, 496
05/16/23, 237.75, 238.00, 233.00, 238.00, 3249
05/15/23, 237.75, 237.75, 232.00, 233.50, 77
05/12/23, 238.00, 238.00, 237.75, 233.50, 16
05/11/23, 238.00, 238.00, 231.25, 233.50, 221
05/10/23, 231.75, 231.75, 231.50, 237.25, 13
05/09/23, 238.00, 238.00, 230.25, 237.25, 6
05/08/23, 236.00, 237.50, 236.00, 237.25, 194
05/04/23, 235.00, 237.50, 235.00, 236.00, 73
05/03/23, 235.00, 237.50, 235.00, 236.00, 2507
05/02/23, 236.00, 237.00, 236.00, 236.00, 625
04/28/23, 237.50, 240.00, 237.00, 237.00, 175
04/27/23, 240.00, 240.00, 235.00, 238.00, 23287
04/26/23, 240.00, 240.00, 235.25, 237.00, 25235
04/25/23, 238.00, 238.00, 235.00, 236.75, 4926
04/24/23, 238.00, 238.00, 238.00, 238.00, 48
04/21/23, 238.00, 238.00, 235.25, 238.00, 67783
04/20/23, 235.50, 241.00, 235.50, 237.00, 93
04/19/23, 235.50, 237.00, 235.50, 237.00, 7989
04/18/23, 240.00, 240.00, 239.00, 235.75, 23
04/17/23, 243.00, 244.00, 235.00, 235.75, 829
04/12/23, 237.00, 243.50, 237.00, 243.25, 4100
04/11/23, 236.00, 236.25, 236.00, 240.00, 20
04/10/23, 242.50, 244.00, 233.00, 240.00, 31
04/06/23, 233.00, 242.25, 233.00, 240.00, 2129
04/04/23, 235.00, 242.25, 233.00, 233.00, 407129
04/03/23, 233.00, 239.75, 233.00, 233.00, 97
03/31/23, 233.00, 233.00, 233.00, 233.00, 6
03/30/23, 235.00, 235.00, 233.00, 233.00, 511
03/29/23, 235.00, 236.00, 235.00, 235.75, 56
03/28/23, 234.50, 234.50, 232.00, 235.75, 79
03/27/23, 235.00, 235.00, 232.00, 235.75, 80
03/24/23, 235.00, 236.00, 230.00, 235.75, 2285
03/23/23, 237.75, 237.75, 235.00, 235.00, 101815
03/22/23, 236.00, 239.00, 236.00, 238.75, 5040
03/21/23, 239.00, 239.00, 236.00, 238.00, 13138
03/20/23, 235.00, 240.00, 234.00, 235.00, 9090
03/17/23, 234.00, 234.00, 230.25, 234.00, 124
03/16/23, 230.00, 231.00, 230.00, 231.00, 1838
03/15/23, 230.00, 232.25, 230.00, 230.50, 67348
03/14/23, 227.50, 230.00, 227.50, 230.00, 496
03/13/23, 225.25, 225.25, 218.00, 220.00, 3012
03/10/23, 227.00, 232.25, 226.00, 232.50, 84
03/09/23, 232.00, 232.50, 232.00, 232.50, 106
03/08/23, 233.00, 233.00, 231.00, 232.00, 4002
03/07/23, 229.50, 231.50, 229.50, 230.25, 2605
03/03/23, 229.50, 229.50, 229.50, 225.00, 4
03/02/23, 224.75, 229.50, 224.00, 225.00, 10215
03/01/23, 219.00, 229.00, 219.00, 220.25, 10
02/28/23, 229.50, 229.50, 229.50, 220.25, 46
02/24/23, 219.00, 228.25, 219.00, 220.25, 35
02/23/23, 220.50, 228.25, 220.50, 220.25, 5
02/22/23, 227.00, 228.25, 220.25, 220.25, 1421
02/21/23, 228.00, 228.00, 220.00, 220.25, 363
02/20/23, 225.00, 225.00, 225.00, 225.00, 5
02/16/23, 221.00, 228.25, 221.00, 225.00, 1032
02/15/23, 224.75, 224.75, 224.75, 224.75, 12
02/14/23, 204.25, 228.50, 204.25, 224.75, 26
02/13/23, 228.50, 228.50, 221.00, 224.75, 1061
02/10/23, 225.25, 225.25, 220.75, 225.00, 8121
02/09/23, 225.00, 227.50, 225.00, 226.50, 86
02/08/23, 230.00, 230.00, 225.00, 226.50, 26
02/07/23, 228.75, 230.00, 220.25, 226.50, 960
02/06/23, 229.00, 229.00, 227.00, 229.75, 20
02/03/23, 233.00, 233.00, 232.00, 229.75, 34
02/01/23, 229.75, 234.00, 229.75, 229.75, 42
01/31/23, 220.00, 230.00, 220.00, 229.75, 12009
01/30/23, 224.50, 225.00, 208.00, 220.50, 1029
01/26/23, 221.25, 221.25, 220.00, 220.00, 572
01/25/23, 225.00, 225.00, 220.50, 220.00, 40
01/24/23, 222.50, 225.00, 220.00, 220.00, 1003
01/23/23, 225.00, 225.00, 225.00, 225.00, 312
01/20/23, 225.00, 225.00, 222.50, 225.00, 65283
01/19/23, 229.00, 229.00, 229.00, 225.00, 4
01/18/23, 230.00, 230.00, 230.00, 225.00, 5
01/17/23, 222.00, 230.00, 222.00, 225.00, 18110
01/12/23, 228.00, 230.00, 226.00, 228.75, 3652
01/11/23, 226.00, 226.00, 226.00, 230.00, 10
01/10/23, 223.00, 234.50, 223.00, 230.00, 1536
01/09/23, 234.50, 234.50, 234.50, 234.50, 100
01/05/23, 230.00, 230.00, 225.00, 226.75, 2768
01/04/23, 232.00, 235.00, 232.00, 235.00, 4154
01/03/23, 230.00, 237.00, 230.00, 230.75, 1145
01/02/23, 235.00, 235.00, 230.25, 235.00, 3583
12/29/22, 235.00, 236.00, 230.25, 234.75, 2968
12/28/22, 235.00, 236.00, 235.00, 235.00, 36
12/27/22, 235.00, 235.00, 235.00, 235.00, 1064641
12/23/22, 235.00, 235.00, 230.00, 235.00, 200446
12/22/22, 231.00, 235.00, 230.00, 235.00, 274250
12/21/22, 237.50, 237.50, 230.00, 235.50, 54
12/20/22, 235.50, 235.75, 235.50, 235.50, 2631
12/19/22, 244.75, 244.75, 240.00, 240.00, 12000
12/16/22, 241.00, 247.00, 240.00, 240.75, 10757
12/15/22, 235.00, 241.00, 235.00, 240.00, 3332
12/14/22, 231.00, 240.00, 230.25, 238.50, 2081
12/13/22, 229.50, 232.00, 229.50, 230.00, 9184
12/12/22, 225.00, 229.00, 225.00, 228.00, 1707
12/09/22, 226.00, 226.00, 225.00, 225.00, 5436
12/08/22, 225.00, 226.00, 225.00, 225.25, 11632
12/06/22, 225.00, 225.00, 225.00, 225.00, 3487
12/05/22, 224.00, 229.00, 224.00, 225.00, 1190
12/02/22, 220.00, 227.50, 217.25, 220.50, 11022
12/01/22, 219.75, 225.00, 217.00, 224.00, 2115
11/30/22, 217.00, 217.00, 217.00, 217.00, 2010
11/29/22, 215.00, 224.50, 215.00, 217.00, 2660
11/28/22, 215.00, 215.00, 214.00, 214.25, 15424
11/25/22, 217.00, 217.00, 215.00, 217.00, 1050
11/24/22, 214.00, 214.25, 210.50, 212.00, 7492
11/23/22, 210.00, 210.00, 210.00, 210.00, 25
11/22/22, 209.50, 209.50, 209.50, 210.00, 34
11/18/22, 214.75, 214.75, 205.00, 210.00, 10201
11/17/22, 210.00, 210.00, 210.00, 210.00, 100
11/16/22, 217.50, 217.50, 214.00, 212.50, 35
11/15/22, 218.75, 218.75, 218.75, 212.50, 5
11/14/22, 217.00, 217.00, 213.00, 212.50, 6
11/10/22, 214.75, 214.75, 211.00, 212.50, 315
11/09/22, 216.00, 216.00, 212.00, 212.00, 170
11/04/22, 217.25, 217.25, 200.00, 200.25, 7089
11/03/22, 217.25, 218.00, 212.00, 200.00, 914178
11/02/22, 218.50, 218.50, 205.00, 200.00, 36
11/01/22, 201.00, 201.00, 200.25, 200.00, 15
10/31/22, 201.25, 201.25, 201.25, 200.00, 5
10/28/22, 218.50, 218.50, 218.50, 200.00, 5
10/27/22, 201.00, 201.00, 201.00, 200.00, 12
10/26/22, 200.00, 200.00, 200.00, 200.00, 147
10/25/22, 201.00, 201.00, 193.50, 200.00, 18
10/21/22, 218.00, 219.50, 193.00, 200.00, 10
10/20/22, 200.00, 200.00, 200.00, 200.00, 10154
10/19/22, 200.25, 219.25, 200.00, 200.25, 1396
10/18/22, 218.25, 219.75, 200.25, 201.00, 1308
10/17/22, 202.50, 202.50, 202.50, 202.50, 505
10/14/22, 200.75, 202.50, 200.75, 202.50, 173
10/13/22, 219.75, 219.75, 201.00, 202.50, 22
10/12/22, 205.00, 219.75, 201.00, 202.50, 2926
10/11/22, 206.00, 210.00, 206.00, 210.00, 11
10/07/22, 202.50, 215.00, 202.50, 210.00, 23
10/06/22, 210.00, 220.00, 210.00, 210.00, 10
10/05/22, 217.00, 222.00, 215.00, 210.00, 68
10/04/22, 222.00, 222.00, 210.00, 210.00, 197
10/03/22, 220.25, 229.75, 210.25, 210.25, 1893
09/30/22, 229.50, 229.50, 220.25, 220.25, 1562
09/29/22, 226.75, 226.75, 220.25, 220.25, 1712
09/28/22, 220.25, 228.00, 220.25, 226.75, 11329
09/27/22, 223.00, 223.00, 220.00, 220.25, 6300
09/26/22, 230.00, 230.00, 225.00, 229.00, 403
09/23/22, 230.00, 234.00, 230.00, 230.25, 10578
09/22/22, 225.00, 230.00, 225.00, 229.75, 6476
09/21/22, 225.00, 230.00, 225.00, 229.25, 18985
09/20/22, 223.00, 229.00, 223.00, 225.00, 252229
09/19/22, 220.00, 220.00, 220.00, 220.00, 350
09/16/22, 220.00, 224.00, 220.00, 220.75, 1056
09/15/22, 220.00, 221.00, 220.00, 220.00, 6812
09/14/22, 218.00, 220.00, 217.75, 219.25, 10573
09/13/22, 215.00, 218.00, 206.00, 212.00, 1098
09/12/22, 210.00, 220.00, 210.00, 216.50, 2670
09/09/22, 206.00, 215.00, 205.00, 213.00, 3924
09/08/22, 205.00, 210.00, 204.00, 206.00, 10432
09/07/22, 198.00, 234.00, 197.00, 204.50, 34496
09/06/22, 200.00, 202.00, 199.00, 200.75, 1354
09/05/22, 200.00, 202.25, 197.00, 202.00, 1259
09/02/22, 185.00, 200.00, 185.00, 190.25, 31845
09/01/22, 181.50, 182.00, 181.50, 181.50, 180
08/31/22, 181.50, 182.00, 180.00, 181.25, 742
08/30/22, 181.25, 181.25, 180.00, 181.25, 33
08/29/22, 181.00, 182.00, 175.00, 181.25, 133
08/26/22, 181.00, 181.00, 179.75, 180.00, 15662
08/25/22, 179.75, 180.00, 175.00, 180.00, 172950
08/24/22, 180.00, 180.00, 175.00, 180.00, 2685
08/23/22, 174.00, 185.00, 170.00, 170.75, 1712
08/22/22, 175.00, 180.00, 168.25, 172.75, 121
08/19/22, 170.00, 185.00, 170.00, 179.75, 27427
08/18/22, 170.00, 170.00, 166.00, 166.50, 589
08/17/22, 177.00, 177.00, 165.50, 167.75, 2578
08/16/22, 165.25, 177.00, 165.25, 170.00, 4842
08/15/22, 164.50, 167.50, 162.00, 167.25, 1017
08/12/22, 164.50, 164.50, 161.00, 164.00, 1963
08/10/22, 164.50, 164.50, 164.00, 161.00, 18
08/09/22, 158.00, 164.00, 158.00, 161.00, 69
08/08/22, 161.00, 161.00, 161.00, 161.00, 461
08/05/22, 160.00, 161.00, 160.00, 159.75, 32
08/04/22, 159.75, 161.00, 159.50, 159.75, 173
08/03/22, 160.00, 160.00, 156.00, 156.00, 6316
08/02/22, 160.00, 160.00, 155.00, 155.25, 73
08/01/22, 161.75, 161.75, 158.50, 155.25, 50
07/29/22, 159.00, 162.25, 155.00, 155.25, 2290
07/28/22, 155.25, 160.00, 155.25, 160.00, 35746
07/27/22, 158.00, 158.00, 158.00, 155.25, 2
07/26/22, 158.00, 158.00, 154.75, 155.25, 153
07/25/22, 158.00, 158.00, 155.75, 155.75, 63
07/22/22, 158.75, 158.75, 152.50, 155.75, 30
07/21/22, 159.00, 159.00, 155.00, 155.75, 273
07/20/22, 159.25, 159.25, 155.00, 158.00, 195
07/19/22, 159.00, 159.00, 150.50, 155.00, 1555
07/18/22, 151.00, 158.75, 151.00, 151.25, 103
07/15/22, 160.00, 160.00, 150.00, 150.25, 4226
07/14/22, 158.00, 158.00, 150.00, 153.00, 1939
07/12/22, 158.75, 160.00, 156.00, 158.00, 809
07/11/22, 159.75, 159.75, 158.75, 153.00, 14
07/08/22, 155.25, 159.75, 153.00, 153.00, 573
07/07/22, 155.50, 156.00, 155.00, 155.00, 760
07/06/22, 159.00, 159.00, 155.25, 152.50, 4
07/05/22, 158.00, 158.00, 150.00, 152.50, 626
07/04/22, 159.00, 159.00, 159.00, 154.75, 6
07/01/22, 158.25, 159.00, 158.25, 154.75, 41
06/30/22, 157.00, 159.50, 150.00, 154.75, 3299
06/29/22, 157.25, 157.25, 156.50, 155.75, 42
06/24/22, 157.50, 157.50, 155.00, 155.75, 100
06/21/22, 160.00, 160.00, 155.00, 156.00, 603
06/20/22, 160.00, 160.00, 160.00, 160.00, 132
06/16/22, 157.50, 157.50, 157.50, 160.00, 5
06/15/22, 160.00, 160.00, 160.00, 160.00, 2505
06/13/22, 156.00, 156.00, 155.75, 161.00, 30
06/10/22, 161.00, 161.00, 161.00, 161.00, 230
06/09/22, 165.00, 165.00, 160.00, 160.75, 1632
06/08/22, 160.25, 160.25, 160.00, 160.00, 619
06/07/22, 165.00, 165.00, 160.00, 160.25, 184
06/06/22, 160.00, 165.00, 160.00, 160.00, 70
06/03/22, 168.50, 168.50, 158.00, 160.00, 180
06/02/22, 161.00, 168.50, 161.00, 167.25, 126
06/01/22, 159.75, 165.00, 159.75, 160.00, 156712
05/31/22, 167.00, 167.00, 160.00, 160.25, 519
05/30/22, 168.00, 168.00, 168.00, 168.00, 110
05/27/22, 169.00, 169.00, 167.00, 167.00, 309
05/26/22, 169.00, 169.00, 169.00, 161.50, 11
05/25/22, 167.00, 169.75, 160.00, 161.50, 22619
05/24/22, 167.75, 167.75, 160.00, 161.75, 2826
05/23/22, 170.00, 170.00, 167.75, 167.75, 312
05/20/22, 168.00, 171.00, 168.00, 167.75, 11
05/19/22, 166.25, 166.25, 166.25, 167.75, 14
05/18/22, 167.00, 199.00, 165.00, 167.75, 1667
05/17/22, 165.00, 165.00, 165.00, 165.00, 252284
05/13/22, 168.00, 168.00, 160.00, 165.25, 92966
05/12/22, 170.00, 170.00, 168.00, 170.00, 281
05/09/22, 168.00, 170.00, 168.00, 168.00, 714
05/06/22, 170.00, 170.00, 168.00, 168.25, 513992
05/05/22, 173.00, 173.00, 167.00, 167.75, 380
05/04/22, 173.75, 174.00, 173.75, 160.00, 13
04/29/22, 170.00, 170.00, 155.00, 160.00, 160993
04/28/22, 170.00, 170.00, 169.25, 169.75, 414
04/27/22, 170.00, 170.00, 169.25, 169.75, 937
04/26/22, 170.00, 170.00, 170.00, 172.25, 74
04/25/22, 172.25, 172.25, 172.25, 172.25, 288
04/08/22, 195.25, 195.25, 172.00, 173.50, 701
04/06/22, 198.00, 198.00, 190.00, 190.00, 489
04/05/22, 170.00, 179.75, 170.00, 173.50, 236
04/04/22, 170.00, 170.00, 166.00, 169.75, 623
04/01/22, 170.00, 170.00, 170.00, 182.50, 80
03/31/22, 182.00, 188.00, 175.00, 182.50, 432
03/30/22, 188.00, 188.00, 176.00, 180.00, 7354
03/29/22, 183.00, 185.00, 180.00, 184.75, 1428
03/28/22, 190.00, 190.00, 181.00, 192.25, 93
