Date, Open, High, Low, Close, Volume
11/27/23, 17.40, 17.70, 17.30, 17.50, 125501
11/24/23, 17.60, 17.80, 17.20, 17.30, 212309
11/23/23, 17.90, 18.00, 17.50, 17.50, 111040
11/22/23, 17.50, 17.50, 17.40, 17.50, 8749056
11/21/23, 17.90, 18.00, 17.50, 17.50, 116580
11/20/23, 18.00, 18.00, 17.50, 17.70, 174759
11/17/23, 17.60, 17.80, 17.50, 17.60, 204126
11/16/23, 18.00, 18.00, 17.50, 17.60, 456680
11/15/23, 18.30, 18.50, 17.90, 18.00, 373552
11/14/23, 19.00, 19.40, 18.50, 18.50, 298250
11/13/23, 18.90, 19.00, 18.70, 18.80, 147068
11/10/23, 19.00, 19.10, 18.80, 19.00, 67418
11/09/23, 19.10, 19.50, 18.90, 19.10, 236411
11/08/23, 19.00, 19.40, 18.90, 19.20, 888492
11/07/23, 18.90, 19.00, 18.80, 18.90, 118921
11/06/23, 18.60, 18.90, 18.40, 18.90, 75729
11/03/23, 18.90, 19.10, 18.40, 18.60, 171597
11/02/23, 19.00, 19.10, 18.50, 18.70, 485966
11/01/23, 18.80, 19.00, 18.40, 18.90, 182513
10/31/23, 19.00, 19.00, 18.40, 18.50, 214932
10/30/23, 19.00, 19.20, 18.40, 18.50, 356596
10/27/23, 18.70, 19.00, 18.60, 19.00, 140051
10/26/23, 18.60, 18.80, 18.20, 18.50, 88825
10/25/23, 18.50, 19.20, 18.40, 18.50, 519595
10/24/23, 19.50, 19.50, 18.50, 18.60, 441043
10/23/23, 19.50, 20.00, 19.30, 19.50, 1754060
10/20/23, 18.50, 19.50, 18.40, 19.30, 1078685
10/19/23, 17.70, 18.30, 17.70, 18.10, 332338
10/18/23, 18.30, 18.30, 17.60, 17.70, 934755
10/17/23, 18.30, 18.50, 18.00, 18.10, 315012
10/16/23, 18.70, 19.00, 17.90, 18.10, 1177284
10/13/23, 19.00, 19.30, 18.50, 18.70, 851094
10/12/23, 18.10, 18.80, 18.00, 18.80, 834219
10/11/23, 18.40, 18.70, 17.90, 18.00, 900928
10/10/23, 18.20, 18.70, 18.20, 18.30, 274989
10/09/23, 19.00, 19.00, 18.10, 18.30, 1105309
10/06/23, 19.50, 19.50, 19.00, 19.00, 238991
10/05/23, 19.80, 19.80, 19.30, 19.50, 322154
10/04/23, 19.00, 19.90, 18.50, 19.50, 630151
10/03/23, 19.50, 19.80, 18.80, 19.10, 583794
10/02/23, 20.00, 20.00, 19.50, 19.50, 996028
09/27/23, 20.10, 20.40, 20.00, 20.20, 867925
09/26/23, 19.70, 20.10, 19.50, 20.00, 1824725
09/25/23, 20.00, 20.00, 19.70, 19.70, 232823
09/22/23, 19.80, 20.30, 19.70, 20.00, 337061
09/21/23, 20.10, 20.10, 19.60, 19.90, 309739
09/20/23, 20.20, 20.80, 19.70, 20.00, 330576
09/19/23, 21.20, 21.40, 19.50, 19.90, 1338754
09/18/23, 21.20, 21.20, 20.90, 20.90, 214561
09/15/23, 21.50, 21.60, 21.00, 21.40, 192993
09/14/23, 21.70, 22.00, 21.20, 21.40, 227882
09/13/23, 21.40, 21.80, 21.20, 21.70, 755870
09/12/23, 21.50, 21.60, 21.20, 21.40, 186740
09/11/23, 21.80, 22.20, 21.20, 21.50, 364556
09/08/23, 22.00, 22.40, 21.80, 21.90, 331821
09/07/23, 22.00, 22.40, 21.80, 21.90, 475455
09/06/23, 22.60, 22.60, 21.70, 22.00, 1425805
09/05/23, 22.20, 22.80, 22.00, 22.50, 3399017
09/04/23, 21.60, 22.10, 21.50, 22.00, 2216520
09/01/23, 21.30, 21.70, 21.00, 21.40, 1062373
08/31/23, 21.50, 21.70, 21.10, 21.20, 579503
08/29/23, 21.10, 21.70, 20.90, 21.30, 1043594
08/28/23, 22.40, 22.40, 21.00, 21.20, 1953610
08/25/23, 22.00, 22.80, 21.40, 22.30, 1623704
08/24/23, 22.50, 22.50, 21.80, 22.00, 2284883
08/23/23, 22.90, 22.90, 22.40, 22.60, 3692822
08/22/23, 22.20, 23.00, 21.60, 22.80, 6207310
08/21/23, 22.40, 22.80, 21.90, 22.20, 2627806
08/18/23, 22.90, 23.50, 22.00, 22.30, 8528994
08/17/23, 20.00, 23.00, 19.70, 22.20, 15454080
08/16/23, 19.20, 20.00, 19.20, 19.70, 1974553
08/15/23, 19.70, 20.20, 19.10, 19.20, 1773243
08/14/23, 20.50, 20.50, 19.50, 19.90, 3417155
08/11/23, 20.90, 20.90, 20.00, 20.10, 2008674
08/10/23, 20.10, 20.90, 20.10, 20.70, 5769053
08/09/23, 20.00, 20.00, 19.50, 19.60, 1687419
08/08/23, 20.20, 20.40, 19.60, 20.00, 4200454
08/07/23, 19.50, 20.40, 19.20, 19.90, 15270590
08/04/23, 18.60, 19.20, 18.10, 18.60, 7944072
08/03/23, 16.90, 18.90, 16.80, 18.60, 18805400
08/02/23, 16.40, 16.70, 16.30, 16.60, 3356367
07/31/23, 16.60, 16.70, 16.20, 16.40, 1909718
07/28/23, 16.30, 16.70, 16.30, 16.30, 1734668
07/27/23, 15.60, 16.20, 15.40, 16.10, 1806166
07/26/23, 16.00, 16.00, 15.40, 15.50, 569967
07/25/23, 15.90, 16.10, 15.60, 15.80, 1085936
07/24/23, 16.00, 16.20, 15.80, 16.00, 626489
07/21/23, 16.50, 16.50, 16.00, 16.20, 1434679
07/20/23, 16.40, 16.70, 16.10, 16.30, 2920376
07/19/23, 15.50, 16.70, 15.50, 16.40, 8099946
07/18/23, 15.20, 15.70, 14.90, 15.50, 1160606
07/17/23, 15.00, 15.30, 14.70, 15.00, 3649120
07/14/23, 14.60, 14.90, 14.30, 14.60, 2337933
07/13/23, 14.70, 14.70, 14.30, 14.50, 2930063
07/12/23, 14.20, 14.70, 13.90, 14.60, 500958
07/11/23, 14.20, 14.30, 13.90, 14.10, 244665
07/10/23, 14.30, 14.30, 13.90, 14.10, 2193343
07/07/23, 14.50, 14.50, 14.10, 14.20, 342339
07/06/23, 14.40, 14.60, 14.20, 14.40, 643616
07/05/23, 15.00, 15.00, 14.30, 14.50, 843228
07/04/23, 14.20, 15.00, 14.00, 14.90, 5050617
06/28/23, 12.70, 13.20, 12.70, 12.90, 811211
06/27/23, 13.30, 13.30, 12.80, 13.00, 818807
06/26/23, 12.50, 13.30, 12.40, 13.10, 4095021
06/23/23, 12.70, 12.80, 12.50, 12.70, 141352
06/22/23, 12.50, 12.90, 12.40, 12.70, 2248269
06/21/23, 12.20, 12.80, 12.10, 12.40, 1270787
06/20/23, 12.30, 12.50, 11.80, 11.90, 174371
06/19/23, 12.50, 12.60, 12.30, 12.40, 24591
06/16/23, 12.50, 12.80, 12.30, 12.50, 59099
06/15/23, 12.50, 12.90, 12.50, 12.60, 152183
06/14/23, 12.50, 12.70, 12.30, 12.60, 443203
06/13/23, 12.40, 12.50, 11.70, 12.40, 117897
06/12/23, 11.40, 12.60, 11.00, 12.40, 424336
06/09/23, 11.10, 11.50, 11.00, 11.40, 266359
06/08/23, 10.90, 11.40, 10.90, 11.20, 52375
06/07/23, 11.00, 11.20, 10.90, 10.90, 20030
06/06/23, 11.00, 11.00, 10.90, 11.00, 19410
06/05/23, 10.90, 10.90, 10.70, 10.90, 78151
06/02/23, 10.80, 11.20, 10.80, 10.90, 81301
06/01/23, 10.90, 11.00, 10.60, 10.80, 78723
05/31/23, 10.80, 10.80, 10.30, 10.60, 31428
05/30/23, 10.60, 10.60, 10.40, 10.40, 18308
05/29/23, 10.80, 10.80, 10.60, 10.60, 25859
05/26/23, 10.70, 11.10, 10.70, 10.90, 5225
05/25/23, 10.80, 10.90, 10.80, 10.80, 10568
05/24/23, 11.00, 11.20, 10.60, 11.00, 51892
05/23/23, 10.80, 11.00, 10.70, 10.90, 138621
05/22/23, 11.30, 11.30, 10.80, 10.80, 4868
05/19/23, 11.00, 11.20, 10.90, 10.90, 514765
05/18/23, 11.30, 11.30, 11.00, 11.00, 215690
05/17/23, 11.00, 11.40, 10.70, 11.00, 63314
05/16/23, 11.90, 11.90, 11.00, 11.10, 82706
05/15/23, 11.90, 11.90, 11.40, 11.50, 15307
05/12/23, 11.80, 11.90, 11.50, 11.60, 20041
05/11/23, 11.20, 12.00, 11.20, 11.50, 55243
05/10/23, 11.30, 11.30, 11.20, 11.30, 47800
05/09/23, 11.60, 11.60, 11.10, 11.30, 83870
05/08/23, 11.10, 11.80, 11.10, 11.20, 107212
05/04/23, 11.10, 11.10, 10.80, 10.90, 5919
05/03/23, 11.00, 11.10, 10.50, 11.00, 174918
05/02/23, 10.50, 11.00, 10.00, 10.30, 111238
04/28/23, 10.50, 11.00, 10.50, 10.90, 594680
04/27/23, 11.30, 11.30, 10.20, 10.50, 179661
04/26/23, 11.40, 11.40, 11.20, 11.20, 52903
04/25/23, 11.40, 11.50, 11.30, 11.40, 38935
04/24/23, 11.50, 11.80, 11.40, 11.40, 91800
04/21/23, 11.60, 11.80, 11.50, 11.70, 15825
04/20/23, 11.60, 11.90, 11.60, 11.80, 10391
04/19/23, 11.60, 11.90, 11.50, 11.60, 70357
04/18/23, 11.80, 12.00, 11.40, 11.90, 121518
04/17/23, 12.20, 12.30, 11.40, 11.50, 203394
04/12/23, 12.20, 12.20, 11.80, 12.00, 70134
04/11/23, 11.60, 12.00, 11.50, 11.80, 144625
04/10/23, 11.90, 12.30, 11.50, 11.60, 106067
04/06/23, 11.90, 12.30, 11.90, 11.90, 32185
04/04/23, 11.60, 12.10, 11.60, 11.90, 58869
04/03/23, 13.00, 13.00, 11.10, 11.50, 100898
03/31/23, 13.10, 13.10, 12.20, 12.50, 168352
03/30/23, 11.90, 12.60, 11.80, 11.90, 43175
03/29/23, 12.90, 12.90, 11.10, 12.40, 22475
03/28/23, 12.10, 12.80, 11.70, 12.20, 51580
03/27/23, 12.80, 12.80, 11.60, 12.40, 142564
03/24/23, 12.90, 13.50, 12.80, 12.90, 235664
03/23/23, 13.50, 13.50, 12.90, 12.90, 142978
03/22/23, 13.50, 13.60, 13.10, 13.30, 195697
03/21/23, 14.20, 14.20, 13.20, 13.80, 94831
03/20/23, 13.90, 14.20, 13.50, 13.70, 307881
03/17/23, 13.50, 14.20, 13.40, 13.90, 144704
03/16/23, 14.10, 14.10, 13.50, 13.80, 40762
03/15/23, 13.40, 14.30, 13.40, 14.00, 554423
03/14/23, 13.00, 13.50, 12.70, 13.20, 327820
03/13/23, 13.50, 13.50, 13.00, 13.10, 80635
03/10/23, 14.30, 14.30, 13.30, 13.30, 129691
03/09/23, 14.00, 14.30, 13.70, 14.00, 175774
03/08/23, 15.00, 15.00, 13.80, 14.00, 662972
03/07/23, 13.80, 15.10, 13.80, 14.60, 3667738
03/03/23, 13.20, 13.80, 13.20, 13.70, 881228
03/02/23, 12.60, 13.20, 12.40, 13.10, 760756
03/01/23, 12.20, 12.70, 12.20, 12.50, 197807
02/28/23, 11.90, 12.60, 11.80, 12.20, 111778
02/27/23, 12.40, 12.60, 12.00, 12.00, 315391
02/24/23, 12.60, 12.80, 12.30, 12.70, 341402
02/23/23, 12.00, 12.80, 12.00, 12.70, 447450
02/22/23, 12.30, 12.50, 12.00, 12.10, 328424
02/21/23, 12.50, 12.60, 11.80, 12.20, 730554
02/20/23, 11.50, 12.50, 11.10, 11.70, 595816
02/17/23, 11.00, 11.30, 10.60, 11.00, 111977
02/16/23, 10.10, 11.10, 10.10, 11.00, 213637
02/15/23, 10.60, 10.60, 10.40, 10.40, 29189
02/14/23, 10.90, 10.90, 10.50, 10.50, 49202
02/13/23, 10.90, 10.90, 10.60, 10.70, 21069
02/10/23, 10.80, 11.00, 10.60, 10.90, 15719
02/09/23, 11.60, 11.60, 10.90, 11.00, 375674
02/08/23, 11.10, 11.50, 11.10, 11.30, 122659
02/07/23, 11.50, 11.50, 11.00, 11.10, 223477
02/06/23, 12.00, 12.00, 11.00, 11.40, 216027
02/03/23, 11.90, 12.40, 11.50, 12.10, 786724
02/02/23, 10.60, 12.00, 10.50, 11.70, 1320542
02/01/23, 10.30, 10.50, 10.30, 10.40, 35375
01/31/23, 10.40, 10.40, 10.10, 10.30, 58523
01/30/23, 10.20, 10.40, 10.00, 10.20, 108890
01/27/23, 10.50, 10.80, 10.10, 10.20, 1795817
01/26/23, 10.70, 10.80, 10.20, 10.60, 44167
01/25/23, 10.90, 10.90, 10.50, 10.50, 92584
01/24/23, 10.40, 11.00, 10.00, 10.80, 476268
01/23/23, 9.60, 10.50, 9.60, 10.30, 151774
01/20/23, 9.30, 9.60, 9.20, 9.50, 91624
01/19/23, 9.20, 9.30, 9.20, 9.20, 24639
01/18/23, 9.10, 9.20, 9.00, 9.00, 20448
01/17/23, 9.00, 9.10, 8.90, 9.00, 116938
01/13/23, 9.00, 9.20, 9.00, 9.00, 80965
01/12/23, 9.10, 9.20, 9.00, 9.00, 635780
01/11/23, 9.00, 9.40, 9.00, 9.10, 9274
01/10/23, 9.00, 9.10, 9.00, 9.00, 152707
01/09/23, 9.10, 9.30, 9.00, 9.00, 49083
01/05/23, 9.20, 9.50, 9.10, 9.30, 49029
01/04/23, 9.10, 9.10, 9.00, 9.10, 5901
01/03/23, 9.20, 9.20, 9.10, 9.20, 2052
01/02/23, 9.10, 9.40, 9.00, 9.40, 37322
12/30/22, 9.60, 9.60, 9.50, 9.50, 533
12/29/22, 9.00, 9.50, 9.00, 9.40, 210
12/28/22, 9.00, 9.30, 8.70, 9.30, 616955
12/27/22, 9.10, 9.10, 9.00, 9.10, 4490
12/23/22, 8.90, 9.20, 8.90, 9.20, 957
12/22/22, 9.00, 9.10, 9.00, 9.10, 23088
12/21/22, 8.80, 9.20, 8.60, 9.10, 62239
12/20/22, 9.00, 9.00, 8.80, 8.80, 51791
12/19/22, 8.90, 9.30, 8.90, 9.00, 20640
12/16/22, 9.00, 9.20, 8.90, 9.00, 10691
12/15/22, 9.10, 9.10, 8.90, 9.00, 103806
12/14/22, 9.30, 9.30, 9.00, 9.00, 73314
12/13/22, 9.50, 9.60, 9.20, 9.20, 6030
12/12/22, 9.20, 9.60, 9.10, 9.40, 941
12/09/22, 9.30, 9.40, 9.20, 9.20, 29799
12/08/22, 9.50, 9.90, 9.20, 9.40, 34590
12/06/22, 9.70, 9.90, 9.30, 9.30, 25006
12/05/22, 10.00, 10.00, 9.70, 9.80, 16531
12/02/22, 9.60, 10.00, 9.20, 9.80, 137527
12/01/22, 9.70, 9.80, 9.20, 9.20, 28741
11/30/22, 9.30, 9.70, 9.20, 9.30, 20347
11/29/22, 9.10, 9.50, 9.00, 9.00, 14872
11/28/22, 9.80, 9.80, 9.00, 9.10, 30501
11/25/22, 9.20, 9.70, 9.10, 9.10, 9327
11/24/22, 9.50, 9.50, 9.10, 9.20, 42174
11/23/22, 9.40, 9.50, 9.40, 9.40, 1077
11/22/22, 9.50, 9.50, 9.40, 9.40, 2073
11/21/22, 9.30, 9.30, 9.00, 9.10, 68470
11/18/22, 9.80, 9.80, 9.30, 9.40, 49647
11/17/22, 9.70, 9.70, 9.40, 9.50, 33022
11/16/22, 9.20, 9.80, 9.20, 9.80, 65472
11/15/22, 9.30, 9.60, 9.30, 9.50, 122652
11/14/22, 9.80, 9.80, 9.50, 9.50, 1262
11/11/22, 9.30, 9.70, 9.10, 9.40, 85711
11/10/22, 9.00, 9.30, 9.00, 9.30, 14149
11/09/22, 9.40, 9.40, 9.00, 9.00, 38330
11/08/22, 9.50, 9.50, 9.30, 9.40, 9483
11/04/22, 9.80, 9.80, 9.40, 9.50, 19018
11/03/22, 9.60, 9.80, 9.60, 9.70, 24733
11/02/22, 9.50, 9.60, 9.50, 9.50, 16523
11/01/22, 10.70, 10.70, 9.50, 9.60, 73202
10/31/22, 9.50, 10.80, 9.50, 9.90, 33851
10/28/22, 10.10, 10.30, 9.50, 9.50, 10816
10/27/22, 9.50, 9.90, 9.10, 9.60, 25564
10/26/22, 9.50, 10.00, 9.30, 9.40, 20834
10/25/22, 9.70, 9.90, 9.60, 9.60, 7755
10/21/22, 9.90, 10.00, 9.60, 9.70, 19636
10/20/22, 10.00, 10.30, 9.90, 9.90, 166047
10/19/22, 10.20, 10.20, 10.00, 10.00, 38082
10/18/22, 10.20, 10.30, 10.00, 10.10, 10659
10/17/22, 10.50, 10.50, 10.20, 10.20, 8998
10/14/22, 10.20, 10.50, 10.20, 10.20, 4701
10/13/22, 10.20, 10.70, 10.10, 10.50, 53927
10/12/22, 10.00, 10.80, 10.00, 10.50, 149494
10/11/22, 10.80, 10.80, 10.00, 10.00, 42768
10/07/22, 10.10, 10.60, 10.00, 10.50, 105757
10/06/22, 10.50, 10.50, 10.00, 10.00, 70462
10/05/22, 10.30, 10.60, 10.30, 10.50, 22640
10/04/22, 10.70, 10.90, 10.10, 10.20, 99497
10/03/22, 11.30, 11.30, 10.50, 10.60, 115167
09/30/22, 11.30, 11.40, 11.30, 11.30, 5006
09/29/22, 11.50, 11.70, 11.20, 11.40, 45199
09/28/22, 11.70, 11.80, 10.70, 11.30, 182663
09/27/22, 11.60, 11.90, 11.20, 11.50, 135345
09/26/22, 12.00, 12.00, 11.60, 11.70, 20767
09/23/22, 11.20, 12.40, 11.20, 12.00, 422291
09/22/22, 11.40, 11.60, 11.30, 11.50, 67627
09/21/22, 10.80, 11.40, 10.70, 11.30, 61446
09/20/22, 11.80, 11.80, 11.00, 11.10, 176617
09/19/22, 12.00, 12.00, 11.10, 11.30, 229046
09/16/22, 13.00, 13.00, 11.70, 11.80, 124991
09/15/22, 12.40, 13.90, 12.00, 12.50, 902927
09/14/22, 11.00, 12.90, 10.70, 12.10, 846687
09/13/22, 10.50, 10.60, 10.30, 10.50, 340279
09/12/22, 9.90, 10.70, 9.80, 10.30, 301176
09/09/22, 9.60, 9.90, 9.50, 9.80, 520524
09/08/22, 9.20, 9.60, 9.00, 9.50, 70863
09/07/22, 9.30, 9.30, 8.90, 9.10, 127552
09/06/22, 9.60, 9.60, 9.30, 9.30, 26047
09/05/22, 9.30, 9.80, 9.20, 9.40, 295368
09/02/22, 9.10, 9.30, 9.10, 9.10, 47337
09/01/22, 9.10, 9.10, 8.70, 8.90, 381500
08/31/22, 8.90, 9.00, 8.80, 9.00, 67646
08/30/22, 8.90, 8.90, 8.50, 8.60, 288721
08/29/22, 9.20, 9.20, 8.90, 8.90, 9009
08/26/22, 9.30, 9.30, 8.70, 9.00, 81789
08/25/22, 9.00, 9.10, 8.80, 9.00, 53778
08/24/22, 9.10, 9.10, 8.90, 8.90, 43787
08/23/22, 9.30, 9.30, 9.00, 9.10, 26066
08/22/22, 8.90, 9.20, 8.50, 9.00, 96322
08/19/22, 9.00, 9.00, 8.60, 8.60, 140902
08/18/22, 8.90, 9.00, 8.70, 8.70, 896042
08/17/22, 8.90, 9.10, 8.90, 8.90, 24524
08/16/22, 9.20, 9.20, 8.90, 8.90, 50494
08/15/22, 9.10, 9.30, 9.00, 9.20, 186432
08/12/22, 9.20, 9.50, 9.10, 9.20, 58638
08/10/22, 9.30, 9.30, 9.10, 9.30, 11791
08/09/22, 9.30, 9.40, 9.00, 9.10, 123179
08/08/22, 9.80, 9.80, 9.10, 9.20, 25837
08/05/22, 9.10, 9.90, 9.00, 9.50, 114650
08/04/22, 9.40, 9.60, 9.10, 9.40, 17537
08/03/22, 9.10, 9.40, 9.10, 9.10, 13312
08/02/22, 9.00, 9.00, 8.70, 8.90, 23499
08/01/22, 8.70, 9.10, 8.70, 9.00, 81374
07/29/22, 8.90, 9.00, 8.80, 9.00, 17907
07/28/22, 9.00, 9.00, 8.80, 8.80, 31202
07/27/22, 9.10, 9.10, 8.90, 8.90, 3868
07/26/22, 8.60, 9.10, 8.60, 8.60, 22201
07/25/22, 8.90, 8.90, 8.70, 8.70, 13501
07/22/22, 9.00, 9.20, 8.90, 8.90, 18077
07/21/22, 9.00, 9.50, 9.00, 9.00, 11970
07/20/22, 9.00, 9.00, 8.70, 8.80, 10462
07/19/22, 8.80, 9.00, 8.80, 8.90, 96612
07/18/22, 8.90, 8.90, 8.60, 8.70, 28956
07/15/22, 8.70, 8.90, 8.60, 8.90, 23467
07/14/22, 8.10, 8.40, 8.10, 8.40, 1958
07/12/22, 8.60, 8.70, 8.10, 8.40, 49373
07/11/22, 8.40, 8.70, 8.10, 8.20, 14228
07/08/22, 8.50, 8.50, 8.00, 8.00, 25941
07/07/22, 8.10, 8.70, 7.90, 8.20, 34419
07/06/22, 8.60, 8.60, 8.00, 8.30, 133363
07/05/22, 8.60, 8.70, 8.50, 8.70, 11120
07/04/22, 8.60, 8.70, 8.60, 8.60, 13616
07/01/22, 8.60, 8.70, 8.50, 8.70, 14047
06/30/22, 8.70, 8.90, 8.50, 8.60, 14845
06/29/22, 8.80, 8.80, 8.50, 8.50, 7490
06/28/22, 8.50, 8.80, 8.50, 8.60, 80086
06/27/22, 8.60, 8.70, 8.50, 8.60, 27931
06/24/22, 8.70, 8.90, 8.50, 8.50, 243156
06/23/22, 8.60, 8.70, 8.50, 8.50, 18017
06/22/22, 8.60, 8.80, 8.50, 8.60, 77823
06/21/22, 8.50, 8.90, 8.40, 8.40, 88038
06/20/22, 8.60, 8.70, 8.50, 8.50, 68182
06/17/22, 9.00, 9.00, 8.70, 8.70, 85281
06/16/22, 9.20, 9.40, 9.00, 9.00, 28983
06/15/22, 9.60, 9.60, 9.40, 9.40, 14053
06/13/22, 9.70, 9.80, 9.40, 9.70, 37424
06/10/22, 9.50, 9.50, 9.20, 9.40, 74155
06/09/22, 9.50, 9.60, 9.20, 9.30, 82738
06/08/22, 8.90, 9.50, 8.70, 8.90, 25095
06/07/22, 8.90, 9.00, 8.70, 8.80, 48671
06/06/22, 9.50, 9.50, 8.90, 9.00, 172417
