Date, Open, High, Low, Close, Volume
06/06/23, 23.20, 23.20, 22.50, 22.50, 11020
06/05/23, 23.20, 23.20, 22.70, 22.70, 868
06/02/23, 23.00, 23.20, 22.60, 23.00, 8166
06/01/23, 23.10, 23.40, 23.10, 23.40, 350
05/31/23, 23.10, 23.20, 22.40, 22.40, 134
05/30/23, 22.70, 23.50, 22.10, 22.20, 16840
05/29/23, 23.30, 23.60, 22.90, 23.10, 12927
05/26/23, 23.30, 23.30, 23.30, 24.40, 6
05/25/23, 23.20, 24.40, 23.20, 24.40, 113
05/24/23, 24.10, 24.10, 24.10, 24.10, 102
05/23/23, 23.60, 24.10, 23.00, 24.10, 21907
05/22/23, 24.00, 24.00, 23.70, 23.80, 6382
05/19/23, 24.30, 24.30, 23.90, 24.00, 6825
05/18/23, 25.00, 25.00, 25.00, 25.00, 205
05/17/23, 25.00, 25.00, 25.00, 25.00, 50
05/16/23, 25.20, 25.40, 25.00, 25.00, 3917
05/15/23, 25.20, 25.30, 25.00, 25.20, 3500
05/12/23, 25.80, 26.30, 25.00, 25.20, 1246
05/11/23, 24.30, 25.00, 24.00, 25.00, 1205
05/10/23, 25.50, 25.50, 24.40, 25.00, 175
05/09/23, 25.70, 26.00, 24.30, 24.40, 100212
05/08/23, 25.90, 25.90, 23.60, 25.60, 3211
05/04/23, 25.90, 25.90, 25.80, 25.80, 897
05/03/23, 25.60, 25.70, 23.70, 25.60, 2433
05/02/23, 25.50, 25.70, 23.60, 23.90, 12909
04/28/23, 25.00, 25.10, 25.00, 25.00, 13466
04/27/23, 25.00, 25.50, 25.00, 25.00, 17538
04/26/23, 25.30, 25.50, 25.00, 25.00, 24254
04/25/23, 25.70, 25.70, 25.10, 25.70, 3127
04/24/23, 25.50, 25.70, 25.50, 25.70, 37
04/21/23, 25.70, 25.80, 25.50, 25.70, 3554
04/20/23, 25.70, 25.70, 25.70, 25.70, 60
04/19/23, 25.80, 25.80, 25.70, 25.70, 910
04/18/23, 26.00, 26.80, 26.00, 26.10, 21621
04/17/23, 25.30, 26.40, 25.30, 26.20, 3169
04/12/23, 25.10, 25.10, 25.10, 25.10, 430
04/11/23, 26.10, 26.30, 25.10, 26.20, 37268
04/10/23, 26.10, 26.10, 26.10, 26.10, 855
04/06/23, 26.00, 26.20, 26.00, 26.00, 10352
04/04/23, 25.70, 25.70, 25.00, 25.40, 2292
04/03/23, 26.20, 26.20, 25.10, 25.10, 906
03/31/23, 25.50, 26.00, 25.00, 25.10, 3733
03/30/23, 25.40, 25.40, 24.20, 25.00, 5171
03/29/23, 24.50, 25.50, 24.50, 24.50, 3370
03/28/23, 25.20, 25.20, 24.60, 24.70, 5297
03/27/23, 26.60, 26.60, 25.20, 25.50, 10930
03/24/23, 27.00, 27.30, 26.60, 26.80, 1505
03/23/23, 27.10, 28.00, 27.00, 27.00, 1817
03/22/23, 28.60, 28.60, 27.00, 27.10, 3663
03/21/23, 27.60, 28.60, 27.00, 27.30, 5273
03/20/23, 28.40, 28.60, 28.40, 28.50, 6484
03/17/23, 28.00, 28.50, 28.00, 28.40, 3362
03/16/23, 28.80, 28.80, 28.00, 28.00, 2811
03/15/23, 28.00, 28.90, 28.00, 28.00, 19155
03/14/23, 28.90, 29.00, 28.00, 28.20, 3870
03/13/23, 28.10, 29.00, 28.10, 28.50, 413
03/10/23, 30.00, 30.00, 28.10, 29.40, 19659
03/09/23, 28.90, 30.40, 27.30, 30.00, 8708
03/08/23, 30.30, 30.40, 28.00, 28.30, 8482
03/07/23, 30.40, 31.00, 27.00, 30.20, 89617
03/03/23, 25.90, 30.40, 25.90, 29.80, 183988
03/02/23, 24.80, 25.40, 23.70, 24.90, 19871
03/01/23, 23.70, 24.70, 23.70, 24.60, 4618
02/28/23, 24.90, 25.00, 23.60, 23.70, 4991
02/27/23, 24.50, 25.30, 24.00, 24.60, 13337
02/24/23, 24.50, 25.20, 24.50, 24.80, 3560
02/23/23, 24.90, 25.00, 24.90, 24.90, 8510
02/22/23, 24.40, 25.00, 24.10, 24.60, 19441
02/21/23, 24.00, 24.50, 24.00, 24.30, 9320
02/20/23, 23.50, 24.50, 23.50, 24.10, 13792
02/17/23, 23.40, 23.50, 23.00, 23.20, 2446
02/16/23, 23.30, 23.30, 23.00, 23.00, 7216
02/15/23, 21.70, 23.30, 21.60, 22.90, 1486
02/14/23, 24.00, 24.00, 21.50, 23.40, 5436
02/13/23, 24.10, 24.10, 23.00, 23.10, 9209
02/10/23, 24.10, 24.10, 23.20, 23.70, 603
02/09/23, 24.10, 24.10, 23.80, 23.90, 3446
02/08/23, 23.10, 23.50, 23.10, 23.30, 2559
02/07/23, 24.20, 24.90, 23.10, 24.00, 4169
02/06/23, 25.30, 25.30, 24.10, 24.10, 6196
02/03/23, 24.90, 25.50, 24.40, 25.40, 34998
02/02/23, 23.00, 24.90, 23.00, 24.40, 18616
02/01/23, 22.60, 23.00, 22.60, 23.00, 19629
01/31/23, 23.00, 23.00, 22.60, 23.00, 3690
01/30/23, 23.70, 23.70, 22.90, 23.10, 375
01/27/23, 23.30, 23.80, 23.00, 23.10, 7081
01/26/23, 22.50, 22.50, 22.50, 22.50, 287
01/25/23, 23.10, 23.30, 23.00, 23.10, 2476
01/24/23, 23.40, 25.00, 23.00, 23.30, 14003
01/23/23, 22.00, 23.40, 22.00, 23.20, 19633
01/20/23, 22.20, 22.90, 21.90, 22.00, 7266
01/19/23, 20.40, 22.10, 20.40, 22.10, 4320
01/18/23, 22.30, 22.30, 21.00, 22.00, 14215
01/17/23, 21.40, 21.40, 20.60, 20.70, 3132
01/13/23, 20.30, 21.50, 20.00, 20.00, 10842
01/12/23, 20.50, 20.60, 20.40, 20.40, 2752
01/11/23, 20.50, 20.90, 20.50, 20.60, 4318
01/10/23, 20.10, 21.10, 20.10, 20.50, 543
01/09/23, 21.20, 21.20, 20.10, 20.20, 15674
01/05/23, 20.80, 21.00, 20.00, 20.10, 30576
01/04/23, 21.50, 21.50, 20.80, 20.90, 14878
01/03/23, 21.60, 22.00, 21.40, 21.90, 10713
01/02/23, 22.00, 22.00, 21.40, 21.50, 2736
12/30/22, 21.40, 22.00, 21.30, 21.40, 506
12/29/22, 22.00, 22.00, 21.20, 21.30, 11591
12/28/22, 22.20, 23.00, 21.40, 22.10, 1839575
12/27/22, 21.80, 21.80, 21.50, 21.50, 3910
12/23/22, 23.00, 23.00, 21.80, 21.80, 1990
12/22/22, 22.00, 22.00, 22.00, 22.00, 2300
12/21/22, 23.20, 23.20, 22.00, 22.10, 3910
12/20/22, 22.30, 22.30, 22.30, 22.30, 91
12/19/22, 22.30, 22.30, 22.30, 22.30, 1927
12/16/22, 23.00, 23.00, 22.70, 22.50, 29
12/15/22, 23.00, 23.10, 22.30, 22.50, 453
12/14/22, 23.10, 23.10, 23.00, 23.00, 153
12/13/22, 23.00, 23.10, 22.50, 22.80, 1292
12/12/22, 23.10, 23.10, 23.00, 22.90, 15
12/09/22, 23.20, 23.20, 22.50, 22.90, 379
12/08/22, 22.90, 23.10, 22.10, 22.50, 8026
12/06/22, 23.10, 23.30, 22.00, 22.20, 17649
12/05/22, 23.00, 23.00, 23.00, 23.00, 3000
12/02/22, 23.40, 23.40, 23.30, 23.30, 400
12/01/22, 23.40, 23.40, 23.40, 23.40, 650
11/30/22, 23.30, 23.30, 22.20, 23.30, 2000
11/29/22, 22.90, 23.40, 22.20, 23.00, 4007
11/28/22, 22.00, 22.90, 22.00, 22.50, 2000
11/25/22, 21.50, 22.90, 21.20, 21.20, 881
11/24/22, 21.80, 21.90, 21.50, 21.70, 2023
11/23/22, 20.50, 21.80, 20.50, 21.80, 48169
11/22/22, 21.50, 21.50, 20.20, 21.10, 6657
11/21/22, 20.50, 21.50, 20.50, 21.40, 2640
11/18/22, 21.00, 21.00, 20.70, 20.70, 2829
11/17/22, 21.20, 21.30, 20.70, 21.10, 15490
11/16/22, 22.00, 22.00, 21.20, 21.60, 15000
11/15/22, 23.10, 23.50, 22.90, 22.90, 6358
11/11/22, 23.10, 24.00, 23.10, 23.20, 1970
11/10/22, 23.00, 23.00, 23.00, 23.00, 1050
11/09/22, 23.10, 23.10, 23.00, 23.00, 222
11/08/22, 23.20, 23.20, 23.10, 23.10, 300
11/03/22, 23.30, 23.90, 23.20, 23.20, 56010
11/02/22, 24.40, 24.40, 24.00, 24.10, 318
11/01/22, 23.00, 23.00, 23.00, 23.00, 4285
10/31/22, 22.90, 23.00, 22.90, 22.90, 998
10/28/22, 24.10, 24.10, 23.00, 23.00, 2010
10/27/22, 23.80, 24.00, 22.60, 23.30, 1250
10/26/22, 24.80, 24.80, 22.30, 22.50, 8230
10/25/22, 24.00, 24.80, 22.60, 22.70, 7310
10/21/22, 22.30, 24.90, 22.30, 24.00, 8939
10/20/22, 23.00, 25.00, 22.00, 25.00, 119846
10/19/22, 25.00, 25.00, 22.00, 23.80, 95244
10/18/22, 25.30, 25.30, 24.10, 24.40, 1123
10/17/22, 25.00, 25.30, 24.70, 25.20, 527386
10/14/22, 24.10, 24.80, 24.10, 24.80, 850
10/13/22, 24.10, 25.40, 24.00, 24.80, 7864
10/12/22, 25.20, 25.50, 23.30, 23.60, 5275
10/11/22, 25.50, 25.50, 24.00, 25.20, 975
10/07/22, 25.00, 25.20, 23.50, 23.90, 20795
10/06/22, 25.00, 25.80, 24.10, 24.50, 13702
10/05/22, 26.00, 28.20, 24.60, 25.60, 25317
10/04/22, 27.20, 28.90, 26.00, 26.30, 11344
10/03/22, 27.60, 27.60, 27.40, 27.50, 335
09/30/22, 29.40, 29.40, 27.80, 27.80, 701
09/29/22, 28.60, 29.30, 27.60, 28.20, 9527
09/28/22, 29.30, 29.40, 29.00, 29.00, 442
09/27/22, 28.60, 29.40, 28.10, 28.60, 927
09/26/22, 28.60, 29.30, 28.60, 29.30, 626
09/23/22, 29.30, 29.90, 28.10, 29.40, 13283
09/22/22, 29.00, 29.30, 28.20, 28.80, 4548
09/21/22, 29.30, 29.30, 28.10, 28.30, 1315
09/20/22, 28.30, 28.30, 27.60, 28.00, 28105
09/19/22, 29.50, 29.50, 28.30, 28.40, 8345
09/16/22, 31.10, 32.40, 29.40, 29.50, 9234
09/15/22, 25.50, 30.50, 25.50, 30.20, 90604
09/14/22, 24.50, 25.30, 23.80, 24.40, 402133
09/13/22, 23.40, 23.40, 22.70, 22.90, 33816
09/12/22, 23.80, 23.80, 23.10, 23.30, 9258
09/09/22, 23.50, 23.80, 22.70, 23.60, 7073
09/08/22, 22.70, 23.00, 22.70, 22.80, 4101
09/07/22, 23.60, 23.90, 22.70, 22.70, 14554
09/06/22, 23.50, 23.50, 22.70, 22.90, 5175
09/05/22, 23.50, 23.50, 23.00, 23.20, 15627
09/02/22, 23.50, 23.50, 23.10, 23.30, 3467
09/01/22, 22.70, 23.40, 22.50, 23.40, 468810
08/31/22, 24.00, 24.00, 22.60, 22.80, 2819
08/30/22, 22.50, 24.00, 22.40, 23.30, 1735
08/29/22, 24.00, 24.00, 22.10, 23.30, 860
08/26/22, 22.80, 24.00, 22.80, 23.70, 811
08/25/22, 24.50, 24.50, 23.00, 23.20, 1520
08/24/22, 22.50, 23.00, 22.50, 23.00, 6107
08/23/22, 21.70, 22.30, 21.60, 22.00, 4494
08/22/22, 21.30, 21.90, 21.00, 21.90, 20230
08/19/22, 21.50, 21.80, 21.20, 21.60, 4126
08/18/22, 23.10, 23.10, 20.50, 21.20, 19157
08/17/22, 23.30, 23.30, 23.10, 23.10, 1785
08/16/22, 23.70, 23.70, 23.10, 23.30, 25160
08/15/22, 23.50, 23.60, 23.50, 23.60, 14883
08/12/22, 23.40, 24.30, 23.10, 23.40, 17336
08/10/22, 24.00, 24.60, 24.00, 24.20, 12602
08/09/22, 24.00, 24.00, 23.50, 23.50, 3200
08/08/22, 24.10, 24.10, 24.10, 24.10, 219
08/05/22, 24.00, 24.00, 23.50, 23.60, 10587
08/04/22, 23.90, 24.00, 23.90, 24.00, 702
08/03/22, 23.70, 23.70, 23.50, 23.70, 2526
08/02/22, 23.50, 23.60, 23.50, 23.50, 1240
08/01/22, 23.00, 23.50, 23.00, 23.00, 1032
07/29/22, 23.00, 23.40, 23.00, 23.20, 140
07/28/22, 23.00, 23.00, 23.00, 22.80, 20
07/27/22, 22.20, 22.20, 22.20, 22.80, 5
07/26/22, 22.80, 23.00, 22.80, 22.80, 6033
07/25/22, 22.50, 23.80, 22.50, 22.60, 75
07/22/22, 23.20, 24.00, 22.00, 22.60, 3550
07/21/22, 24.60, 24.60, 23.00, 23.00, 202
07/20/22, 23.00, 24.00, 22.00, 23.20, 10882
07/19/22, 21.00, 23.60, 21.00, 22.10, 9305
07/18/22, 19.70, 20.10, 19.70, 19.90, 6543
07/15/22, 19.50, 19.70, 19.00, 19.10, 21651
07/14/22, 19.00, 19.00, 19.00, 19.00, 1282
07/12/22, 19.00, 19.50, 19.00, 19.20, 11405
07/11/22, 18.80, 19.40, 18.80, 19.10, 1486
07/08/22, 19.40, 19.40, 18.50, 18.80, 4150
07/07/22, 19.50, 19.50, 18.80, 18.90, 9014
07/06/22, 19.50, 19.50, 18.90, 19.00, 5188
07/05/22, 20.00, 20.00, 19.30, 19.50, 25420
07/04/22, 20.40, 21.00, 20.00, 20.10, 9870
07/01/22, 20.70, 20.70, 20.40, 20.70, 195
06/30/22, 21.50, 21.50, 20.40, 20.70, 1519
06/29/22, 20.80, 20.80, 20.70, 20.70, 350
06/28/22, 20.80, 21.00, 20.80, 21.00, 1056
06/27/22, 22.50, 22.50, 20.80, 21.60, 5708
06/24/22, 20.80, 21.00, 20.10, 20.20, 3875
06/23/22, 20.30, 20.90, 20.00, 20.00, 27857
06/22/22, 21.00, 21.00, 20.20, 20.70, 282
06/21/22, 20.10, 20.20, 20.00, 20.20, 91010
06/20/22, 20.30, 20.30, 20.10, 20.20, 32288
06/17/22, 22.00, 22.00, 20.50, 20.70, 19763
06/16/22, 22.60, 23.50, 22.50, 22.60, 437
06/15/22, 22.90, 22.90, 22.90, 22.90, 1056
06/13/22, 23.70, 23.70, 22.90, 23.60, 1210
06/10/22, 23.00, 23.70, 22.80, 23.00, 2028
06/09/22, 23.10, 23.10, 22.90, 23.00, 4294
06/08/22, 24.50, 24.50, 22.80, 23.10, 6376
06/07/22, 24.70, 24.70, 22.70, 22.70, 2139
06/06/22, 23.50, 23.50, 23.50, 23.50, 325
06/03/22, 23.50, 24.70, 23.50, 24.60, 2675
06/02/22, 23.90, 24.00, 23.80, 24.00, 2340
06/01/22, 23.30, 23.90, 22.30, 22.50, 5507
05/31/22, 23.40, 25.00, 20.00, 22.60, 669043
05/30/22, 24.00, 24.00, 23.50, 23.70, 28993
05/27/22, 24.70, 24.80, 23.50, 24.00, 276955
05/26/22, 24.40, 24.80, 24.00, 24.10, 40717
05/25/22, 23.60, 24.80, 23.00, 24.00, 320193
05/24/22, 24.30, 25.00, 23.60, 23.80, 321310
